market_type,index_id,index_short_name,index_full_name,publish_time,publish_corps,section_tags,stakeholders
A股指数,930800.ZICN,中证中国1000能源,中国1000行业指数,2016-05-10,中证指数有限公司,能源,
A股指数,930801.ZICN,中证中国1000材料,中国1000行业指数,2016-05-10,中证指数有限公司,原材料,
A股指数,930802.ZICN,中证中国1000工业,中国1000行业指数,2016-05-10,中证指数有限公司,工业,
A股指数,930803.ZICN,中证中国1000可选,中国1000行业指数,2016-05-10,中证指数有限公司,可选消费,
A股指数,930804.ZICN,中证中国1000消费,中国1000行业指数,2016-05-10,中证指数有限公司,主要消费,
A股指数,930805.ZICN,中证中国1000医药,中国1000行业指数,2016-05-10,中证指数有限公司,医药卫生,
A股指数,930806.ZICN,中证中国1000金融,中国1000行业指数,2016-05-10,中证指数有限公司,金融地产,
A股指数,930807.ZICN,中证中国1000信息,中国1000行业指数,2016-05-10,中证指数有限公司,信息技术,
A股指数,930808.ZICN,中证中国1000电信,中国1000行业指数,2016-05-10,中证指数有限公司,电信业务,
A股指数,930809.ZICN,中证中国1000公用,中国1000行业指数,2016-05-10,中证指数有限公司,公用事业,
A股指数,931090.OTER,中证海外中国能源,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,能源,
A股指数,931091.OTER,中证海外中国材料,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,原材料,
A股指数,931092.OTER,中证海外中国工业,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,工业,
A股指数,931093.OTER,中证海外中国可选,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,可选消费,
A股指数,931094.OTER,中证海外中国消费,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,主要消费,
A股指数,931095.OTER,中证海外中国医药,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,医药卫生,
A股指数,931096.OTER,中证海外中国金融,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,金融地产,
A股指数,931097.OTER,中证海外中国信息,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,信息技术,
A股指数,931098.OTER,中证海外中国电信,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,电信业务,
A股指数,931099.OTER,中证海外中国公用,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,公用事业,
A股指数,931100.OTER,中证海外中国能源HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,能源,
A股指数,931101.OTER,中证海外中国材料HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,原材料,
A股指数,931102.OTER,中证海外中国工业HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,工业,
A股指数,931103.OTER,中证海外中国可选HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,可选消费,
A股指数,931104.OTER,中证海外中国消费HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,主要消费,
A股指数,931105.OTER,中证海外中国医药HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,医药卫生,
A股指数,931106.OTER,中证海外中国金融HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,金融地产,
A股指数,931107.OTER,中证海外中国信息HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,信息技术,
A股指数,931108.OTER,中证海外中国电信HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,电信业务,
A股指数,931109.OTER,中证海外中国公用HKD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,公用事业,
A股指数,931110.OTER,中证海外中国能源USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,能源,
A股指数,931111.OTER,中证海外中国材料USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,原材料,
A股指数,931112.OTER,中证海外中国工业USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,工业,
A股指数,931113.OTER,中证海外中国可选USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,可选消费,
A股指数,931114.OTER,中证海外中国消费USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,主要消费,
A股指数,931115.OTER,中证海外中国医药USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,医药卫生,
A股指数,931116.OTER,中证海外中国金融USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,金融地产,
A股指数,931117.OTER,中证海外中国信息USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,信息技术,
A股指数,931118.OTER,中证海外中国电信USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,电信业务,
A股指数,931119.OTER,中证海外中国公用USD,中证海外中国内地行业指数,2018-08-14,中证指数有限公司,公用事业,
A股指数,931530HKD00.OTER,中证中国500能源HKD,中国400行业指数,2014-10-17,中证指数有限公司,能源,
A股指数,931531HKD00.OTER,中证中国500材料HKD,中国400行业指数,2014-10-17,中证指数有限公司,原材料,
A股指数,931532HKD00.OTER,中证中国500工业HKD,中国400行业指数,2014-10-17,中证指数有限公司,工业,
A股指数,931533HKD00.OTER,中证中国500可选HKD,中国400行业指数,2014-10-17,中证指数有限公司,可选消费,
A股指数,931534HKD00.OTER,中证中国500消费HKD,中国400行业指数,2014-10-17,中证指数有限公司,主要消费,
A股指数,931535HKD00.OTER,中证中国500医药HKD,中国400行业指数,2014-10-17,中证指数有限公司,医药卫生,
A股指数,931536HKD00.OTER,中证中国500金融HKD,中国400行业指数,2014-10-17,中证指数有限公司,金融地产,
A股指数,931537HKD00.OTER,中证中国500信息HKD,中国400行业指数,2014-10-17,中证指数有限公司,信息技术,
A股指数,931538HKD00.OTER,中证中国500电信HKD,中国400行业指数,2014-10-17,中证指数有限公司,电信业务,
A股指数,931539HKD00.OTER,中证中国500公用HKD,中国400行业指数,2014-10-17,中证指数有限公司,公用事业,
A股指数,931540HKD00.OTER,中证中国1000能源HKD,中国1000行业指数,2016-05-10,中证指数有限公司,能源,
A股指数,931541HKD00.OTER,中证中国1000材料HKD,中国1000行业指数,2016-05-10,中证指数有限公司,原材料,
A股指数,931542HKD00.OTER,中证中国1000工业HKD,中国1000行业指数,2016-05-10,中证指数有限公司,工业,
A股指数,931543HKD00.OTER,中证中国1000可选HKD,中国1000行业指数,2016-05-10,中证指数有限公司,可选消费,
A股指数,931544HKD00.OTER,中证中国1000消费HKD,中国1000行业指数,2016-05-10,中证指数有限公司,主要消费,
A股指数,931545HKD00.OTER,中证中国1000医药HKD,中国1000行业指数,2016-05-10,中证指数有限公司,医药卫生,
A股指数,931546HKD00.OTER,中证中国1000金融HKD,中国1000行业指数,2016-05-10,中证指数有限公司,金融地产,
A股指数,931547HKD00.OTER,中证中国1000信息HKD,中国1000行业指数,2016-05-10,中证指数有限公司,信息技术,
A股指数,931548HKD00.OTER,中证中国1000电信HKD,中国1000行业指数,2016-05-10,中证指数有限公司,电信业务,
A股指数,931549HKD00.OTER,中证中国1000公用HKD,中国1000行业指数,2016-05-10,中证指数有限公司,公用事业,
A股指数,H11030.OTER,中证AMAC农林,AMAC行业指数,2009-06-15,中证指数有限公司,农、林、牧、渔业,
A股指数,H11031.OTER,中证AMAC采矿,AMAC行业指数,2009-06-15,中证指数有限公司,采矿业,
A股指数,H11041.OTER,中证AMAC公用,AMAC行业指数,2009-06-15,中证指数有限公司,电力、热力、燃气及水生产和供应业,
A股指数,H11042.OTER,中证AMAC建筑,AMAC行业指数,2009-06-15,中证指数有限公司,建筑业,
A股指数,H11043.OTER,中证AMAC交运,AMAC行业指数,2009-06-15,中证指数有限公司,交通运输、仓储和邮政业,
A股指数,H11044.OTER,中证AMAC信息,AMAC行业指数,2009-06-15,中证指数有限公司,信息传输、软件和信息技术服务业,
A股指数,H11045.OTER,中证AMAC批零,AMAC行业指数,2009-06-15,中证指数有限公司,批发和零售业,
A股指数,H11046.OTER,中证AMAC金融,AMAC行业指数,2009-06-15,中证指数有限公司,金融业,
A股指数,H11047.OTER,中证AMAC地产,AMAC行业指数,2009-06-15,中证指数有限公司,房地产业,
A股指数,H11049.OTER,中证AMAC文体,AMAC行业指数,2009-06-15,中证指数有限公司,文化、体育和娱乐业,
A股指数,H11050.OTER,中证AMAC综企,AMAC行业指数,2009-06-15,中证指数有限公司,综合,
A股指数,H30010.ZICN,中证800能源,中证800行业指数,2012-12-21,中证指数有限公司,能源,
A股指数,H30011.ZICN,中证800材料,中证800行业指数,2012-12-21,中证指数有限公司,原材料,
A股指数,H30012.ZICN,中证800资本,中证800行业指数,2012-12-21,中证指数有限公司,资本品,
A股指数,H30013.ZICN,中证800商业,中证800行业指数,2012-12-21,中证指数有限公司,商业服务与用品,
A股指数,H30014.ZICN,中证800运输,中证800行业指数,2012-12-21,中证指数有限公司,交通运输,
A股指数,H30015.ZICN,中证800汽车,中证800行业指数,2012-12-21,中证指数有限公司,汽车与汽车零部件,
A股指数,H30016.ZICN,中证800耐用,中证800行业指数,2012-12-21,中证指数有限公司,耐用消费品与服装,
A股指数,H30017.ZICN,中证800服务,中证800行业指数,2012-12-21,中证指数有限公司,消费者服务,
A股指数,H30018.ZICN,中证800媒体,中证800行业指数,2012-12-21,中证指数有限公司,传媒,
A股指数,H30019.ZICN,中证800零售,中证800行业指数,2012-12-21,中证指数有限公司,零售业,
A股指数,H30020.ZICN,中证800食零,中证800行业指数,2012-12-21,中证指数有限公司,食品与主要用品零售,
A股指数,H30021.ZICN,中证800食品,中证800行业指数,2012-12-21,中证指数有限公司,食品、饮料与烟草,
A股指数,H30022.ZICN,中证800银行,中证800行业指数,2012-12-21,中证指数有限公司,银行,
A股指数,H30023.ZICN,中证800资本,中证800行业指数,2012-12-21,中证指数有限公司,资本市场,
A股指数,H30024.ZICN,中证800保险,中证800行业指数,2012-12-21,中证指数有限公司,保险,
A股指数,H30026.ZICN,中证800软件,中证800行业指数,2012-12-21,中证指数有限公司,计算机运用,
A股指数,H30027.ZICN,中证800硬件,中证800行业指数,2012-12-21,中证指数有限公司,计算机及电子设备,
A股指数,H30028.ZICN,中证800半导,中证800行业指数,2012-12-21,中证指数有限公司,半导体,
A股指数,H30029.ZICN,中证800通信,中证800行业指数,2012-12-21,中证指数有限公司,通信设备,
A股指数,H30030.ZICN,中证800公用,中证800行业指数,2012-12-21,中证指数有限公司,公用事业,
A股指数,H30036.OTER,中证AMAC餐饮,AMAC行业指数,2013-01-21,中证指数有限公司,住宿和餐饮业,
A股指数,H30037.OTER,中证AMAC商务,AMAC行业指数,2013-01-21,中证指数有限公司,租赁和商务服务业,
A股指数,H30038.OTER,中证AMAC科技,AMAC行业指数,2013-01-21,中证指数有限公司,科学研究和技术服务业,
A股指数,H30039.OTER,中证AMAC公共,AMAC行业指数,2013-01-21,中证指数有限公司,水利、环境和公共设施管理业,
A股指数,H30040.OTER,中证AMAC社会,AMAC行业指数,2013-01-21,中证指数有限公司,居民服务、修理和其他服务业,
A股指数,H30041.OTER,中证AMAC农副,AMAC行业指数,2013-01-21,中证指数有限公司,农副食品加工业,
A股指数,H30042.OTER,中证AMAC食品,AMAC行业指数,2013-01-21,中证指数有限公司,食品制造业,
A股指数,H30043.OTER,中证AMAC饮料,AMAC行业指数,2013-01-21,中证指数有限公司,酒、饮料和精制茶制造业,
A股指数,H30044.OTER,中证AMAC纺织,AMAC行业指数,2013-01-21,中证指数有限公司,纺织业,
A股指数,H30045.OTER,中证AMAC服装,AMAC行业指数,2013-01-21,中证指数有限公司,纺织服装、服饰业,
A股指数,H30046.OTER,中证AMAC皮革,AMAC行业指数,2013-01-21,中证指数有限公司,皮革、毛皮、羽毛及其制品和制鞋业,
A股指数,H30047.OTER,中证AMAC木材,AMAC行业指数,2013-01-21,中证指数有限公司,木材加工和木、竹、藤、棕、草制品业,
A股指数,H30048.OTER,中证AMAC家具,AMAC行业指数,2013-01-21,中证指数有限公司,家具制造业,
A股指数,H30049.OTER,中证AMAC造纸,AMAC行业指数,2013-01-21,中证指数有限公司,造纸和纸制品业,
A股指数,H30050.OTER,中证AMAC印刷,AMAC行业指数,2013-01-21,中证指数有限公司,印刷和记录媒介复制业,
A股指数,H30051.OTER,中证AMAC文教,AMAC行业指数,2013-01-21,中证指数有限公司,文教、工美、体育和娱乐用品制造业,
A股指数,H30052.OTER,中证AMAC石化,AMAC行业指数,2013-01-21,中证指数有限公司,石油加工、炼焦和核燃料加工业,
A股指数,H30053.OTER,中证AMAC化学,AMAC行业指数,2013-01-21,中证指数有限公司,化学原料和化学制品制造业,
A股指数,H30054.OTER,中证AMAC医药,AMAC行业指数,2013-01-21,中证指数有限公司,医药制造业,
A股指数,H30055.OTER,中证AMAC化纤,AMAC行业指数,2013-01-21,中证指数有限公司,化学纤维制造业,
A股指数,H30056.OTER,中证AMAC橡胶,AMAC行业指数,2013-01-21,中证指数有限公司,橡胶和塑料制品业,
A股指数,H30057.OTER,中证AMAC矿物,AMAC行业指数,2013-01-21,中证指数有限公司,非金属矿物制品业,
A股指数,H30058.OTER,中证AMAC钢铁,AMAC行业指数,2013-01-21,中证指数有限公司,黑色金属冶炼和压延加工业,
A股指数,H30059.OTER,中证AMAC有色,AMAC行业指数,2013-01-21,中证指数有限公司,有色金属冶炼和压延加工业,
A股指数,H30060.OTER,中证AMAC金属,AMAC行业指数,2013-01-21,中证指数有限公司,金属制品业,
A股指数,H30061.OTER,中证AMAC通用,AMAC行业指数,2013-01-21,中证指数有限公司,通用设备制造业,
A股指数,H30062.OTER,中证AMAC专用,AMAC行业指数,2013-01-21,中证指数有限公司,专用设备制造业,
A股指数,H30063.OTER,中证AMAC汽车,AMAC行业指数,2013-01-21,中证指数有限公司,汽车制造业,
A股指数,H30064.OTER,中证AMAC运输,AMAC行业指数,2013-01-21,中证指数有限公司,铁路、船舶、航空航天和其它运输设备制造业,
A股指数,H30065.OTER,中证AMAC电气,AMAC行业指数,2013-01-21,中证指数有限公司,电气机械和器材制造业,
A股指数,H30066.OTER,中证AMAC电子,AMAC行业指数,2013-01-21,中证指数有限公司,计算机、通信和其他电子设备制造业,
A股指数,H30067.OTER,中证AMAC仪表,AMAC行业指数,2013-01-21,中证指数有限公司,仪器仪表制造业,
A股指数,H30164.ZICN,中证汽车汽配,中证全指行业指数,2013-07-15,中证指数有限公司,汽车与汽车零部件,
A股指数,H30165.ZICN,中证房地产,中证全指行业指数,2013-07-15,中证指数有限公司,房地产,
A股指数,H30166.ZICN,中证机械制造,中证全指行业指数,2013-07-15,中证指数有限公司,机械制造,
A股指数,H30167.ZICN,中证建筑材料,中证全指行业指数,2013-07-15,中证指数有限公司,建筑材料,
A股指数,H30169.ZICN,中证资本品,中证全指行业指数,2013-07-15,中证指数有限公司,资本品,
A股指数,H30170.ZICN,中证商业指数,中证全指行业指数,2013-07-15,中证指数有限公司,商业服务与用品,
A股指数,H30171.ZICN,中证运输指数,中证全指行业指数,2013-07-15,中证指数有限公司,交通运输,
A股指数,H30172.ZICN,中证耐用服装,中证全指行业指数,2013-07-15,中证指数有限公司,耐用消费品与服装,
A股指数,H30173.ZICN,中证消费者,中证全指行业指数,2013-07-15,中证指数有限公司,消费者服务,
A股指数,H30174.ZICN,中证媒体指数,中证全指行业指数,2013-07-15,中证指数有限公司,传媒,
A股指数,H30175.ZICN,中证零售指数,中证全指行业指数,2013-07-15,中证指数有限公司,零售业,
A股指数,H30176.ZICN,中证食药零售,中证全指行业指数,2013-07-15,中证指数有限公司,食品与主要用品零售,
A股指数,H30177.ZICN,中证全指食品,中证全指行业指数,2013-07-15,中证指数有限公司,食品、饮料与烟草,
A股指数,H30178.ZICN,中证医疗保健,中证全指行业指数,2013-07-15,中证指数有限公司,医疗器械与服务,
A股指数,H30179.ZICN,中证医药生科,中证全指行业指数,2013-07-15,中证指数有限公司,医药生物,
A股指数,H30182.ZICN,中证软件服务,中证全指行业指数,2013-07-15,中证指数有限公司,计算机运用,
A股指数,H30183.ZICN,中证硬件设备,中证全指行业指数,2013-07-15,中证指数有限公司,计算机及电子设备,
A股指数,H30184.ZICN,中证半导体,中证全指行业指数,2013-07-15,中证指数有限公司,半导体,
A股指数,H30185.ZICN,中证通信设备,中证全指行业指数,2013-07-15,中证指数有限公司,通信设备,
A股指数,H30186.ZICN,中证保险指数,中证全指行业指数,2013-07-15,中证指数有限公司,保险,
A股指数,H30187.ZICN,中证化学制品,中证全指行业指数,2013-07-15,中证指数有限公司,化学制品,
A股指数,H30188.ZICN,中证制药指数,中证全指行业指数,2013-07-15,中证指数有限公司,制药,
A股指数,H30189.ZICN,中证电气设备,中证全指行业指数,2013-07-15,中证指数有限公司,电气设备,
A股指数,H30190.ZICN,中证电子仪器,中证全指行业指数,2013-07-15,中证指数有限公司,电子设备,
A股指数,H30191.ZICN,中证有色金属,中证全指行业指数,2013-07-15,中证指数有限公司,有色金属,
A股指数,H30192.ZICN,中证食品肉类,中证全指行业指数,2013-07-15,中证指数有限公司,包装食品与肉类,
A股指数,H30193.ZICN,中证纺织服装,中证全指行业指数,2013-07-15,中证指数有限公司,纺织服装,
A股指数,H30194.ZICN,中证汽车配件,中证全指行业指数,2013-07-15,中证指数有限公司,汽车零配件与轮胎,
A股指数,H30195.ZICN,中证建筑工程,中证全指行业指数,2013-07-15,中证指数有限公司,建筑与工程,
A股指数,H30196.ZICN,中证耐用消费,中证全指行业指数,2013-07-15,中证指数有限公司,家庭耐用消费品,
A股指数,H30197.ZICN,中证多元零售,中证全指行业指数,2013-07-15,中证指数有限公司,多元化零售,
A股指数,H30198.ZICN,中证油气指数,中证全指行业指数,2013-07-15,中证指数有限公司,石油与天然气,
A股指数,H30199.ZICN,中证电力指数,中证全指行业指数,2013-07-15,中证指数有限公司,电力,
A股指数,H30200.ZICN,中证交通设施,中证全指行业指数,2013-07-15,中证指数有限公司,交通基本设施,
A股指数,H30201.ZICN,中证贸易经销,中证全指行业指数,2013-07-15,中证指数有限公司,工业品贸易商,
A股指数,H30202.ZICN,中证软件指数,中证全指行业指数,2013-07-15,中证指数有限公司,软件开发,
A股指数,H30203.ZICN,中证信息服务,中证全指行业指数,2013-07-15,中证指数有限公司,信息技术服务,
A股指数,H30204.ZICN,中证酒店休闲,中证全指行业指数,2013-07-15,中证指数有限公司,酒店、餐馆与休闲,
A股指数,H30205.ZICN,中证饮料指数,中证全指行业指数,2013-07-15,中证指数有限公司,饮料,
A股指数,H30206.ZICN,中证纸类林业,中证全指行业指数,2013-07-15,中证指数有限公司,纸类与林业产品,
A股指数,H30207.ZICN,中证电脑设备,中证全指行业指数,2013-07-15,中证指数有限公司,电脑与外围设备,
A股指数,H30208.ZICN,中证专营零售,中证全指行业指数,2013-07-15,中证指数有限公司,其他零售,
A股指数,H30209.ZICN,中证建筑产品,中证全指行业指数,2013-07-15,中证指数有限公司,建筑产品,
A股指数,H30210.ZICN,中证汽车指数,中证全指行业指数,2013-07-15,中证指数有限公司,汽车与摩托车,
A股指数,H30211.ZICN,中证资本市场,中证全指行业指数,2013-07-15,中证指数有限公司,资本市场,
A股指数,H30212.ZICN,中证生物科技,中证全指行业指数,2013-07-15,中证指数有限公司,生物科技,
A股指数,H30213.ZICN,中证航天国防,中证全指行业指数,2013-07-15,中证指数有限公司,航空航天与国防,
A股指数,H30214.ZICN,中证能源设备,中证全指行业指数,2013-07-15,中证指数有限公司,能源开采设备与服务,
A股指数,H30215.ZICN,中证休闲用品,中证全指行业指数,2013-07-15,中证指数有限公司,休闲设备与用品,
A股指数,H30216.ZICN,中证海运指数,中证全指行业指数,2013-07-15,中证指数有限公司,航运,
A股指数,H30217.ZICN,中证医保设备,中证全指行业指数,2013-07-15,中证指数有限公司,医疗器械,
A股指数,H30218.ZICN,中证水务指数,中证全指行业指数,2013-07-15,中证指数有限公司,水务,
A股指数,H30219.ZICN,中证容器包装,中证全指行业指数,2013-07-15,中证指数有限公司,容器与包装,
A股指数,H30220.ZICN,中证网络软件,中证全指行业指数,2013-07-15,中证指数有限公司,互联网服务,
A股指数,H30221.ZICN,中证复合公用,中证全指行业指数,2013-07-15,中证指数有限公司,供热或其他公用事业,
A股指数,H30222.ZICN,中证公路铁路,中证全指行业指数,2013-07-15,中证指数有限公司,道路运输,
A股指数,H30223.ZICN,中证航空公司,中证全指行业指数,2013-07-15,中证指数有限公司,航空公司,
A股指数,H30250.ZICN,中证500能源,中证500行业指数,2013-11-06,中证指数有限公司,能源,
A股指数,H30251.ZICN,中证500原料,中证500行业指数,2013-11-06,中证指数有限公司,原材料,
A股指数,H30252.ZICN,中证500工业,中证500行业指数,2013-11-06,中证指数有限公司,工业,
A股指数,H30253.ZICN,中证500可选,中证500行业指数,2013-11-06,中证指数有限公司,可选消费,
A股指数,H30254.ZICN,中证500消费,中证500行业指数,2013-11-06,中证指数有限公司,主要消费,
A股指数,H30255.ZICN,中证500医药,中证500行业指数,2013-11-06,中证指数有限公司,医药卫生,
A股指数,H30256.ZICN,中证500金地,中证500行业指数,2013-11-06,中证指数有限公司,金融地产,
A股指数,H30257.ZICN,中证500信息,中证500行业指数,2013-11-06,中证指数有限公司,信息技术,
A股指数,H30258.ZICN,中证500电信,中证500行业指数,2013-11-06,中证指数有限公司,电信业务,
A股指数,H30259.ZICN,中证500公用,中证500行业指数,2013-11-06,中证指数有限公司,公用事业,
A股指数,H30375.OTER,中证CN能源综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,能源,
A股指数,H30376.OTER,中证CN材料综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,原材料,
A股指数,H30377.OTER,中证CN工业综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,工业,
A股指数,H30378.OTER,中证CN可选综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,可选消费,
A股指数,H30379.OTER,中证CN消费综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,主要消费,
A股指数,H30380.OTER,中证CN医药综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,医药卫生,
A股指数,H30381.OTER,中证CN金融综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,金融地产,
A股指数,H30382.OTER,中证CN信息综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,信息技术,
A股指数,H30383.OTER,中证CN电信综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,电信业务,
A股指数,H30384.OTER,中证CN公用综合,中证中国内地行业指数,2014-07-31,中证指数有限公司,公用事业,
A股指数,H30386.OTER,中证CN能源综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,能源,
A股指数,H30387.OTER,中证CN材料综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,原材料,
A股指数,H30388.OTER,中证CN工业综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,工业,
A股指数,H30389.OTER,中证CN可选综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,可选消费,
A股指数,H30390.OTER,中证CN消费综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,主要消费,
A股指数,H30391.OTER,中证CN医药综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,医药卫生,
A股指数,H30392.OTER,中证CN金融综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,金融地产,
A股指数,H30393.OTER,中证CN信息综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,信息技术,
