market_type,index_id,index_short_name,index_full_name,publish_time,publish_corps,section_tags,stakeholders
A股指数,H30394.OTER,中证CN电信综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,电信业务,
A股指数,H30395.OTER,中证CN公用综合USD,中证中国内地行业指数,2014-07-31,中证指数有限公司,公用事业,
A股指数,H30408.OTER,中证中国500能源,中国400行业指数,2014-10-17,中证指数有限公司,能源,
A股指数,H30409.OTER,中证中国500材料,中国400行业指数,2014-10-17,中证指数有限公司,原材料,
A股指数,H30410.OTER,中证中国500工业,中国400行业指数,2014-10-17,中证指数有限公司,工业,
A股指数,H30411.OTER,中证中国500可选,中国400行业指数,2014-10-17,中证指数有限公司,可选消费,
A股指数,H30412.OTER,中证中国500消费,中国400行业指数,2014-10-17,中证指数有限公司,主要消费,
A股指数,H30413.OTER,中证中国500医药,中国400行业指数,2014-10-17,中证指数有限公司,医药卫生,
A股指数,H30414.OTER,中证中国500金融,中国400行业指数,2014-10-17,中证指数有限公司,金融地产,
A股指数,H30415.OTER,中证中国500信息,中国400行业指数,2014-10-17,中证指数有限公司,信息技术,
A股指数,H30416.OTER,中证中国500电信,中国400行业指数,2014-10-17,中证指数有限公司,电信业务,
A股指数,H30417.OTER,中证中国500公用,中国400行业指数,2014-10-17,中证指数有限公司,公用事业,
A股指数,H30424.OTER,中证中国500能源USD,中国400行业指数,2014-10-17,中证指数有限公司,能源,
A股指数,H30425.OTER,中证中国500材料USD,中国400行业指数,2014-10-17,中证指数有限公司,原材料,
A股指数,H30426.OTER,中证中国500工业USD,中国400行业指数,2014-10-17,中证指数有限公司,工业,
A股指数,H30427.OTER,中证中国500可选USD,中国400行业指数,2014-10-17,中证指数有限公司,可选消费,
A股指数,H30428.OTER,中证中国500消费USD,中国400行业指数,2014-10-17,中证指数有限公司,主要消费,
A股指数,H30429.OTER,中证中国500医药USD,中国400行业指数,2014-10-17,中证指数有限公司,医药卫生,
A股指数,H30430.OTER,中证中国500金融USD,中国400行业指数,2014-10-17,中证指数有限公司,金融地产,
A股指数,H30431.OTER,中证中国500信息USD,中国400行业指数,2014-10-17,中证指数有限公司,信息技术,
A股指数,H30432.OTER,中证中国500电信USD,中国400行业指数,2014-10-17,中证指数有限公司,电信业务,
A股指数,H30433.OTER,中证中国500公用USD,中国400行业指数,2014-10-17,中证指数有限公司,公用事业,
A股指数,H30439.ZICN,中证1000能源,中证1000行业指数,2014-10-17,中证指数有限公司,能源,
A股指数,H30440.ZICN,中证1000材料,中证1000行业指数,2014-10-17,中证指数有限公司,原材料,
A股指数,H30441.ZICN,中证1000工业,中证1000行业指数,2014-10-17,中证指数有限公司,工业,
A股指数,H30442.ZICN,中证1000可选,中证1000行业指数,2014-10-17,中证指数有限公司,可选消费,
A股指数,H30443.ZICN,中证1000消费,中证1000行业指数,2014-10-17,中证指数有限公司,主要消费,
A股指数,H30444.ZICN,中证1000医药,中证1000行业指数,2014-10-17,中证指数有限公司,医药卫生,
A股指数,H30445.ZICN,中证1000金融,中证1000行业指数,2014-10-17,中证指数有限公司,金融地产,
A股指数,H30446.ZICN,中证1000信息,中证1000行业指数,2014-10-17,中证指数有限公司,信息技术,
A股指数,H30447.ZICN,中证1000电信,中证1000行业指数,2014-10-17,中证指数有限公司,电信业务,
A股指数,H30448.ZICN,中证1000公用,中证1000行业指数,2014-10-17,中证指数有限公司,公用事业,
A股指数,H30458.OTER,中证沪港深500能源,中证沪港深500行业指数,2014-11-28,中证指数有限公司,能源,
A股指数,H30459.OTER,中证沪港深500材料,中证沪港深500行业指数,2014-11-28,中证指数有限公司,原材料,
A股指数,H30460.OTER,中证沪港深500工业,中证沪港深500行业指数,2014-11-28,中证指数有限公司,工业,
A股指数,H30461.OTER,中证沪港深500可选,中证沪港深500行业指数,2014-11-28,中证指数有限公司,可选消费,
A股指数,H30462.OTER,中证沪港深500消费,中证沪港深500行业指数,2014-11-28,中证指数有限公司,主要消费,
A股指数,H30463.OTER,中证沪港深500医药,中证沪港深500行业指数,2014-11-28,中证指数有限公司,医药卫生,
A股指数,H30464.OTER,中证沪港深500金融,中证沪港深500行业指数,2014-11-28,中证指数有限公司,金融地产,
A股指数,H30465.OTER,中证沪港深500信息,中证沪港深500行业指数,2014-11-28,中证指数有限公司,信息技术,
A股指数,H30466.OTER,中证沪港深500电信,中证沪港深500行业指数,2014-11-28,中证指数有限公司,电信业务,
A股指数,H30467.OTER,中证沪港深500公用,中证沪港深500行业指数,2014-11-28,中证指数有限公司,公用事业,
A股指数,H30468.OTER,中证沪港深通中小能源综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,能源,
A股指数,H30469.OTER,中证沪港深通中小材料综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,原材料,
A股指数,H30470.OTER,中证沪港深通中小工业综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,工业,
A股指数,H30471.OTER,中证沪港深通中小可选综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,可选消费,
A股指数,H30472.OTER,中证沪港深通中小消费综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,主要消费,
A股指数,H30473.OTER,中证沪港深通中小医药综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,医药卫生,
A股指数,H30474.OTER,中证沪港深通中小金融综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,金融地产,
A股指数,H30475.OTER,中证沪港深通中小信息综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,信息技术,
A股指数,H30476.OTER,中证沪港深通中小电信综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,电信业务,
A股指数,H30477.OTER,中证沪港深通中小公用综合,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,公用事业,
A股指数,H30478.OTER,中证沪港深通能源综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,能源,
A股指数,H30479.OTER,中证沪港深通材料综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,原材料,
A股指数,H30480.OTER,中证沪港深通工业综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,工业,
A股指数,H30481.OTER,中证沪港深通可选综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,可选消费,
A股指数,H30482.OTER,中证沪港深通消费综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,主要消费,
A股指数,H30483.OTER,中证沪港深通医药综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,医药卫生,
A股指数,H30484.OTER,中证沪港深通金融综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,金融地产,
A股指数,H30485.OTER,中证沪港深通信息综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,信息技术,
A股指数,H30486.OTER,中证沪港深通电信综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,电信业务,
A股指数,H30487.OTER,中证沪港深通公用综合,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,公用事业,
A股指数,H30491.OTER,中证沪港深500能源HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,能源,
A股指数,H30492.OTER,中证沪港深500材料HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,原材料,
A股指数,H30493.OTER,中证沪港深500工业HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,工业,
A股指数,H30494.OTER,中证沪港深500可选HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,可选消费,
A股指数,H30495.OTER,中证沪港深500消费HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,主要消费,
A股指数,H30496.OTER,中证沪港深500医药HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,医药卫生,
A股指数,H30497.OTER,中证沪港深500金融HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,金融地产,
A股指数,H30498.OTER,中证沪港深500信息HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,信息技术,
A股指数,H30499.OTER,中证沪港深500电信HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,电信业务,
A股指数,H30500.OTER,中证沪港深500公用HKD,中证沪港深500行业指数,2014-11-28,中证指数有限公司,公用事业,
A股指数,H30501.OTER,中证沪港深通中小能源综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,能源,
A股指数,H30502.OTER,中证沪港深通中小材料综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,原材料,
A股指数,H30503.OTER,中证沪港深通中小工业综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,工业,
A股指数,H30504.OTER,中证沪港深通中小可选综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,可选消费,
A股指数,H30505.OTER,中证沪港深通中小消费综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,主要消费,
A股指数,H30506.OTER,中证沪港深通中小医药综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,医药卫生,
A股指数,H30507.OTER,中证沪港深通中小金融综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,金融地产,
A股指数,H30508.OTER,中证沪港深通中小信息综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,信息技术,
A股指数,H30509.OTER,中证沪港深通中小电信综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,电信业务,
A股指数,H30510.OTER,中证沪港深通中小公用综合HKD,中证沪港深通中小行业指数,2014-11-28,中证指数有限公司,公用事业,
A股指数,H30511.OTER,中证沪港深通能源综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,能源,
A股指数,H30512.OTER,中证沪港深通材料综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,原材料,
A股指数,H30513.OTER,中证沪港深通工业综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,工业,
A股指数,H30514.OTER,中证沪港深通可选综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,可选消费,
A股指数,H30515.OTER,中证沪港深通消费综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,主要消费,
A股指数,H30516.OTER,中证沪港深通医药综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,医药卫生,
A股指数,H30517.OTER,中证沪港深通金融综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,金融地产,
A股指数,H30518.OTER,中证沪港深通信息综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,信息技术,
A股指数,H30519.OTER,中证沪港深通电信综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,电信业务,
A股指数,H30520.OTER,中证沪港深通公用综合HKD,中证沪港深通综合行业指数,2014-11-28,中证指数有限公司,公用事业,
A股指数,H50001.ZICN,上证180能源,上证180行业指数,2012-06-29,上海证券交易所,能源,
A股指数,H50002.ZICN,上证180材料,上证180行业指数,2012-06-29,上海证券交易所,原材料,
A股指数,H50003.ZICN,上证180工业,上证180行业指数,2012-06-29,上海证券交易所,工业,
A股指数,H50004.ZICN,上证180可选,上证180行业指数,2012-06-29,上海证券交易所,可选消费,
A股指数,H50005.ZICN,上证180消费,上证180行业指数,2012-06-29,上海证券交易所,主要消费,
A股指数,H50006.ZICN,上证180医药,上证180行业指数,2012-06-29,上海证券交易所,医药卫生,
A股指数,H50007.ZICN,上证180金地,上证180行业指数,2012-06-29,上海证券交易所,金融地产,
A股指数,H50008.ZICN,上证180信息,上证180行业指数,2012-06-29,上海证券交易所,信息技术,
A股指数,H50009.ZICN,上证180电信,上证180行业指数,2012-06-29,上海证券交易所,电信业务,
A股指数,H50010.ZICN,上证180公用,上证180行业指数,2012-06-29,上海证券交易所,公用事业,
A股指数,L11140.OTER,中证H100能源人民币,中证香港100行业指数,2009-06-16,中证指数有限公司,能源,
A股指数,L11141.OTER,中证H100材料人民币,中证香港100行业指数,2009-06-16,中证指数有限公司,原材料,
A股指数,L11142.OTER,中证H100工业人民币,中证香港100行业指数,2009-06-16,中证指数有限公司,工业,
A股指数,L11143.OTER,中证H100可选CNY,中证香港100行业指数,2009-06-16,中证指数有限公司,可选消费,
A股指数,L11144.OTER,中证H100消费人民币,中证香港100行业指数,2009-06-16,中证指数有限公司,主要消费,
A股指数,L11145.OTER,中证H100医药人民币,中证香港100行业指数,2009-06-16,中证指数有限公司,医药卫生,
A股指数,L11146.OTER,中证H100金融人民币,中证香港100行业指数,2009-06-16,中证指数有限公司,金融地产,
A股指数,L11147.OTER,中证H100信息CNY,中证香港100行业指数,2009-06-16,中证指数有限公司,信息技术,
A股指数,L11148.OTER,中证H100电信CNY,中证香港100行业指数,2009-06-16,中证指数有限公司,电信业务,
A股指数,L11149.OTER,中证H100公用人民币,中证香港100行业指数,2009-06-16,中证指数有限公司,公用事业,
A股指数,L11150.OTER,中证CN80能源,中证海外内地行业指数,2009-06-16,中证指数有限公司,能源,
A股指数,L11151.OTER,中证CN80材料,中证海外内地行业指数,2009-06-16,中证指数有限公司,原材料,
A股指数,L11152.OTER,中证CN80工业,中证海外内地行业指数,2009-06-16,中证指数有限公司,工业,
A股指数,L11153.OTER,中证CN80可选,中证海外内地行业指数,2009-06-16,中证指数有限公司,可选消费,
A股指数,L11154.OTER,中证CN80消费,中证海外内地行业指数,2009-06-16,中证指数有限公司,主要消费,
A股指数,L11155.OTER,中证CN80医药,中证海外内地行业指数,2009-06-16,中证指数有限公司,医药卫生,
A股指数,L11156.OTER,中证CN80金融,中证海外内地行业指数,2009-06-16,中证指数有限公司,金融地产,
A股指数,L11157.OTER,中证CN80信息,中证海外内地行业指数,2009-06-16,中证指数有限公司,信息技术,
A股指数,L11158.OTER,中证CN80电信,中证海外内地行业指数,2009-06-16,中证指数有限公司,电信业务,
A股指数,L11159.OTER,中证CN80公用,中证海外内地行业指数,2009-06-16,中证指数有限公司,公用事业,
A股指数,L11160.OTER,中证C130能源,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,能源,
A股指数,L11161.OTER,中证C130材料,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,原材料,
A股指数,L11162.OTER,中证C130工业,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,工业,
A股指数,L11163.OTER,中证C130可选,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,可选消费,
A股指数,L11164.OTER,中证C130消费,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,主要消费,
A股指数,L11165.OTER,中证C130医药,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,医药卫生,
A股指数,L11166.OTER,中证C130金融,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,金融地产,
A股指数,L11167.OTER,中证C130信息,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,信息技术,
A股指数,L11168.OTER,中证C130电信,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,电信业务,
A股指数,L11169.OTER,中证C130公用,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,公用事业,
A股指数,L11170.OTER,中证C430能源,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,能源,
A股指数,L11171.OTER,中证C430材料,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,原材料,
A股指数,L11172.OTER,中证C430工业,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,工业,
A股指数,L11173.OTER,中证C430可选,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,可选消费,
A股指数,L11174.OTER,中证C430消费,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,主要消费,
A股指数,L11175.OTER,中证C430医药,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,医药卫生,
A股指数,L11176.OTER,中证C430金融,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,金融地产,
A股指数,L11177.OTER,中证C430信息,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,信息技术,
A股指数,L11178.OTER,中证C430电信,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,电信业务,
A股指数,L11179.OTER,中证C430公用,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,公用事业,
A股指数,L11180.OTER,中证H100能源,中证香港100行业指数,2009-06-16,中证指数有限公司,能源,
A股指数,L11181.OTER,中证H100材料,中证香港100行业指数,2009-06-16,中证指数有限公司,原材料,
A股指数,L11182.OTER,中证H100工业,中证香港100行业指数,2009-06-16,中证指数有限公司,工业,
A股指数,L11183.OTER,中证H100可选,中证香港100行业指数,2009-06-16,中证指数有限公司,可选消费,
A股指数,L11184.OTER,中证H100消费,中证香港100行业指数,2009-06-16,中证指数有限公司,主要消费,
A股指数,L11185.OTER,中证H100医药,中证香港100行业指数,2009-06-16,中证指数有限公司,医药卫生,
A股指数,L11186.OTER,中证H100金融,中证香港100行业指数,2009-06-16,中证指数有限公司,金融地产,
A股指数,L11187.OTER,中证H100信息,中证香港100行业指数,2009-06-16,中证指数有限公司,信息技术,
A股指数,L11188.OTER,中证H100电信,中证香港100行业指数,2009-06-16,中证指数有限公司,电信业务,
A股指数,L11189.OTER,中证H100公用,中证香港100行业指数,2009-06-16,中证指数有限公司,公用事业,
A股指数,L11190.OTER,中证CN80能源USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,能源,
A股指数,L11191.OTER,中证CN80材料USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,原材料,
A股指数,L11192.OTER,中证CN80工业USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,工业,
A股指数,L11193.OTER,中证CN80可选USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,可选消费,
A股指数,L11194.OTER,中证CN80消费USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,主要消费,
A股指数,L11195.OTER,中证CN80医药USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,医药卫生,
A股指数,L11196.OTER,中证CN80金融USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,金融地产,
A股指数,L11197.OTER,中证CN80信息USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,信息技术,
A股指数,L11198.OTER,中证CN80电信USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,电信业务,
A股指数,L11199.OTER,中证CN80公用USD,中证海外内地行业指数,2009-06-16,中证指数有限公司,公用事业,
A股指数,L11200.OTER,中证C130能源美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,能源,
A股指数,L11201.OTER,中证C130材料美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,原材料,
A股指数,L11202.OTER,中证C130工业美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,工业,
A股指数,L11203.OTER,中证C130可选美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,可选消费,
A股指数,L11204.OTER,中证C130消费美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,主要消费,
A股指数,L11205.OTER,中证C130医药美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,医药卫生,
A股指数,L11206.OTER,中证C130金融美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,金融地产,
A股指数,L11207.OTER,中证C130信息美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,信息技术,
A股指数,L11208.OTER,中证C130电信美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,电信业务,
A股指数,L11209.OTER,中证C130公用美元,中证海外股(不含台湾)行业指数,2009-06-16,中证指数有限公司,公用事业,
A股指数,L11210.OTER,中证C430能源美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,能源,
A股指数,L11211.OTER,中证C430材料美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,原材料,
A股指数,L11212.OTER,中证C430工业美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,工业,
A股指数,L11213.OTER,中证C430可选美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,可选消费,
A股指数,L11214.OTER,中证C430消费美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,主要消费,
A股指数,L11215.OTER,中证C430医药美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,医药卫生,
A股指数,L11216.OTER,中证C430金融美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,金融地产,
A股指数,L11217.OTER,中证C430信息美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,信息技术,
A股指数,L11218.OTER,中证C430电信美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,电信业务,
A股指数,L11219.OTER,中证C430公用美元,中证华股(不含台湾)行业指数,2009-06-16,中证指数有限公司,公用事业,
A股指数,L11220.OTER,中证H300能源,中证香港300行业指数,2012-07-20,中证指数有限公司,能源,
A股指数,L11221.OTER,中证H300材料,中证香港300行业指数,2012-07-20,中证指数有限公司,原材料,
A股指数,L11222.OTER,中证H300工业,中证香港300行业指数,2012-07-20,中证指数有限公司,工业,
A股指数,L11223.OTER,中证H300可选,中证香港300行业指数,2012-07-20,中证指数有限公司,可选消费,
A股指数,L11224.OTER,中证H300消费,中证香港300行业指数,2012-07-20,中证指数有限公司,主要消费,
A股指数,L11225.OTER,中证H300医药,中证香港300行业指数,2012-07-20,中证指数有限公司,医药卫生,
A股指数,L11226.OTER,中证H300金融,中证香港300行业指数,2012-07-20,中证指数有限公司,金融地产,
A股指数,L11227.OTER,中证H300信息,中证香港300行业指数,2012-07-20,中证指数有限公司,信息技术,
A股指数,L11228.OTER,中证H300电信,中证香港300行业指数,2012-07-20,中证指数有限公司,电信业务,
A股指数,L11229.OTER,中证H300公用,中证香港300行业指数,2012-07-20,中证指数有限公司,公用事业,
A股指数,L11230.OTER,中证H300能源CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,能源,
A股指数,L11231.OTER,中证H300材料CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,原材料,
A股指数,L11232.OTER,中证H300工业CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,工业,
A股指数,L11233.OTER,中证H300可选CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,可选消费,
A股指数,L11234.OTER,中证H300消费CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,主要消费,
A股指数,L11235.OTER,中证H300医药CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,医药卫生,
A股指数,L11236.OTER,中证H300金融CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,金融地产,
A股指数,L11237.OTER,中证H300信息CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,信息技术,
A股指数,L11238.OTER,中证H300电信CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,电信业务,
A股指数,L11239.OTER,中证H300公用CNY,中证香港300行业指数,2012-07-20,中证指数有限公司,公用事业,
